user_id,installed_at,created_at,updated_at,channel,campaign,total_revenue,total_rewards,num_touchpoints
u018127,7/24/2023 13:47,7/24/2023 13:49,7/24/2023 13:49,facebook,holiday_special,128.99,1.28,3
u018143,7/24/2023 16:23,7/24/2023 16:25,7/24/2023 16:25,facebook,retargeting,213.57,2.14,2
u018221,7/25/2023 10:14,7/25/2023 10:20,7/25/2023 10:20,google_ads,retargeting,39.23,0.39,2
u018337,7/26/2023 2:46,7/26/2023 2:58,7/26/2023 2:58,facebook,new_user_promo,345,3.47,4
u018411,7/26/2023 23:47,7/26/2023 23:51,7/26/2023 23:51,affiliate,retargeting,59.21,0.58,4
u018630,7/28/2023 6:09,7/28/2023 6:29,7/28/2023 6:29,affiliate,holiday_special,74.13,0.75,4
u019031,8/1/2023 11:52,8/1/2023 12:19,8/1/2023 12:19,affiliate,brand_awareness,492.55,4.92,3
u019076,8/2/2023 16:06,8/2/2023 16:14,8/2/2023 16:14,facebook,new_user_promo,323.51,3.24,4
u019151,8/2/2023 1:29,8/2/2023 1:33,8/2/2023 1:33,affiliate,retargeting,543.56,5.43,5
u019210,8/3/2023 7:06,8/3/2023 7:58,8/3/2023 7:58,facebook,retargeting,724.09,7.24,3
u019543,8/6/2023 3:15,8/6/2023 4:08,8/6/2023 4:08,affiliate,brand_awareness,30.64,0.29,2
u019589,8/7/2023 9:57,8/7/2023 10:38,8/7/2023 10:38,facebook,summer_sale,174.06,1.74,3
u019791,8/9/2023 13:20,8/9/2023 14:16,8/9/2023 14:16,facebook,new_user_promo,37.95,0.37,1
u020278,8/14/2023 20:03,8/14/2023 20:25,8/14/2023 20:25,google_ads,retargeting,106.56,1.06,4
u020296,8/14/2023 16:04,8/14/2023 16:53,8/14/2023 16:53,facebook,brand_awareness,39.56,0.4,3
u020475,8/16/2023 3:05,8/16/2023 3:10,8/16/2023 3:10,google_ads,summer_sale,67.73,0.67,2
u020481,8/16/2023 12:22,8/16/2023 12:34,8/16/2023 12:34,google_ads,holiday_special,46.84,0.46,1
u020500,8/16/2023 19:03,8/16/2023 19:50,8/16/2023 19:50,facebook,new_user_promo,248.93,2.46,4
u020506,8/16/2023 11:38,8/16/2023 11:47,8/16/2023 11:47,facebook,summer_sale,56.43,0.56,5
u020509,8/16/2023 2:48,8/16/2023 3:47,8/16/2023 3:47,facebook,holiday_special,131.13,1.32,1
u020559,8/16/2023 6:31,8/16/2023 7:06,8/16/2023 7:06,affiliate,new_user_promo,246.73,2.46,1
u020781,8/18/2023 15:10,8/18/2023 15:57,8/18/2023 15:57,affiliate,summer_sale,305.73,3.06,5
u020922,8/20/2023 18:58,8/20/2023 19:20,8/20/2023 19:20,facebook,summer_sale,413.07,4.14,5
u021112,8/22/2023 13:41,8/22/2023 13:43,8/22/2023 13:43,google_ads,retargeting,34.98,0.35,4
u021123,8/22/2023 10:11,8/22/2023 10:19,8/22/2023 10:19,facebook,new_user_promo,159.44,1.59,5
u021404,8/24/2023 23:14,8/24/2023 23:24,8/24/2023 23:24,affiliate,summer_sale,265.17,2.67,5
u021509,8/25/2023 5:51,8/25/2023 6:47,8/25/2023 6:47,twitter,retargeting,149.72,1.5,5
u021530,8/26/2023 18:13,8/26/2023 18:54,8/26/2023 18:54,google_ads,summer_sale,34.97,0.35,4
u021634,8/27/2023 5:57,8/27/2023 6:29,8/27/2023 6:29,google_ads,retargeting,12.18,0.11,5
u021647,8/27/2023 7:51,8/27/2023 8:18,8/27/2023 8:18,facebook,summer_sale,34.98,0.34,5
u021903,8/29/2023 17:18,8/29/2023 18:14,8/29/2023 18:14,instagram,new_user_promo,38.9,0.39,4
u022144,8/31/2023 20:44,8/31/2023 20:52,8/31/2023 20:52,twitter,new_user_promo,218.24,2.15,2
u022167,8/31/2023 16:13,8/31/2023 16:57,8/31/2023 16:57,affiliate,retargeting,330.77,3.31,3
u022253,9/2/2023 21:40,9/2/2023 22:31,9/2/2023 22:31,google_ads,new_user_promo,267.23,2.68,5
u022888,9/9/2023 0:40,9/9/2023 1:13,9/9/2023 1:13,twitter,summer_sale,240.09,2.41,2
u023017,9/11/2023 8:17,9/11/2023 8:39,9/11/2023 8:39,facebook,retargeting,437.8,4.38,4
u023019,9/11/2023 4:01,9/11/2023 4:33,9/11/2023 4:33,facebook,retargeting,280.48,2.81,4
u023402,9/15/2023 10:19,9/15/2023 11:06,9/15/2023 11:06,twitter,new_user_promo,71.22,0.72,5
u023452,9/16/2023 23:44,9/16/2023 23:48,9/16/2023 23:48,facebook,holiday_special,511.82,5.12,1
u023535,9/17/2023 6:21,9/17/2023 6:30,9/17/2023 6:30,facebook,brand_awareness,163.81,1.64,4
u023712,9/19/2023 3:31,9/19/2023 3:39,9/19/2023 3:39,instagram,summer_sale,559.89,5.61,3
u023805,9/20/2023 7:20,9/20/2023 8:13,9/20/2023 8:13,instagram,new_user_promo,154.86,1.54,4
u023989,9/22/2023 13:31,9/22/2023 13:58,9/22/2023 13:58,twitter,retargeting,208.29,2.09,2
u024250,9/26/2023 2:30,9/26/2023 2:57,9/26/2023 2:57,google_ads,retargeting,276.84,2.78,4
u024430,9/28/2023 23:42,9/29/2023 0:40,9/29/2023 0:40,google_ads,retargeting,263.49,2.64,4
u024703,10/1/2023 15:42,10/1/2023 16:27,10/1/2023 16:27,instagram,new_user_promo,75.49,0.75,3
u025183,10/6/2023 12:41,10/6/2023 13:31,10/6/2023 13:31,twitter,summer_sale,127.96,1.28,1
u025368,10/9/2023 11:55,10/9/2023 12:24,10/9/2023 12:24,google_ads,retargeting,379.48,3.8,2
u025834,10/14/2023 20:23,10/14/2023 21:14,10/14/2023 21:14,instagram,summer_sale,163.58,1.63,1
u025884,10/15/2023 18:30,10/15/2023 18:39,10/15/2023 18:39,facebook,new_user_promo,200.22,2.01,1
u026072,10/17/2023 4:44,10/17/2023 5:36,10/17/2023 5:36,facebook,retargeting,4.73,0.05,5
u026193,10/18/2023 23:07,10/18/2023 23:09,10/18/2023 23:09,affiliate,new_user_promo,90.81,0.91,5
u026210,10/19/2023 8:02,10/19/2023 8:39,10/19/2023 8:39,google_ads,summer_sale,44.72,0.44,4
u026257,10/19/2023 16:47,10/19/2023 17:21,10/19/2023 17:21,facebook,retargeting,61.25,0.6,3
u026290,10/19/2023 16:28,10/19/2023 17:10,10/19/2023 17:10,twitter,holiday_special,442.83,4.44,1
u026324,10/20/2023 9:15,10/20/2023 9:30,10/20/2023 9:30,google_ads,retargeting,193.69,1.93,2
u026430,10/21/2023 12:27,10/21/2023 13:18,10/21/2023 13:18,instagram,brand_awareness,154.09,1.54,1
u026467,10/22/2023 23:13,10/22/2023 23:57,10/22/2023 23:57,google_ads,retargeting,406.94,4.08,1
u026565,10/23/2023 19:07,10/23/2023 19:43,10/23/2023 19:43,facebook,retargeting,434.24,4.34,1
u026567,10/23/2023 2:14,10/23/2023 2:49,10/23/2023 2:49,facebook,retargeting,248.37,2.49,4
u026661,10/24/2023 13:10,10/24/2023 13:26,10/24/2023 13:26,instagram,new_user_promo,131.74,1.31,4
u026677,10/24/2023 10:44,10/24/2023 11:12,10/24/2023 11:12,instagram,retargeting,25.64,0.26,4
u026939,10/27/2023 4:11,10/27/2023 4:49,10/27/2023 4:49,instagram,new_user_promo,86.6,0.87,4
u027026,10/28/2023 3:17,10/28/2023 3:59,10/28/2023 3:59,twitter,new_user_promo,107.06,1.06,5
u027516,11/2/2023 22:32,11/2/2023 23:10,11/2/2023 23:10,instagram,brand_awareness,6.99,0.07,3
u027804,11/5/2023 16:35,11/5/2023 16:55,11/5/2023 16:55,google_ads,holiday_special,90.99,0.91,1
u028059,11/7/2023 16:38,11/7/2023 17:15,11/7/2023 17:15,facebook,summer_sale,174.89,1.75,5
u028138,11/8/2023 13:50,11/8/2023 14:27,11/8/2023 14:27,google_ads,new_user_promo,161.02,1.6,2
u028608,11/11/2023 23:23,11/12/2023 0:00,11/12/2023 0:00,twitter,retargeting,56.72,0.57,4
u028824,11/13/2023 18:59,11/13/2023 19:25,11/13/2023 19:25,instagram,retargeting,91.82,0.92,5
u028927,11/14/2023 2:52,11/14/2023 3:08,11/14/2023 3:08,facebook,retargeting,386.42,3.86,5
u029186,11/16/2023 6:31,11/16/2023 6:52,11/16/2023 6:52,instagram,new_user_promo,17.32,0.17,3
u029390,11/18/2023 3:00,11/18/2023 3:55,11/18/2023 3:55,google_ads,retargeting,44.61,0.44,3
u029433,11/18/2023 16:00,11/18/2023 16:45,11/18/2023 16:45,instagram,retargeting,281.27,2.82,4
u029434,11/18/2023 16:14,11/18/2023 17:04,11/18/2023 17:04,instagram,retargeting,264.05,2.63,3
u029804,11/21/2023 5:02,11/21/2023 5:11,11/21/2023 5:11,twitter,summer_sale,32.95,0.33,2
u030013,11/23/2023 9:51,11/23/2023 10:37,11/23/2023 10:37,google_ads,retargeting,179.57,1.8,4
u030018,11/23/2023 8:14,11/23/2023 8:14,11/23/2023 8:14,facebook,new_user_promo,289.06,2.89,1
u030322,11/25/2023 15:21,11/25/2023 15:59,11/25/2023 15:59,affiliate,holiday_special,343.8,3.44,3
u030596,11/28/2023 0:10,11/28/2023 0:22,11/28/2023 0:22,facebook,summer_sale,63.35,0.63,5
u030925,11/30/2023 23:14,12/1/2023 0:11,12/1/2023 0:11,twitter,retargeting,379.22,3.79,5
u030999,12/1/2023 1:08,12/1/2023 1:28,12/1/2023 1:28,facebook,holiday_special,431.74,4.32,2
u031556,12/6/2023 1:37,12/6/2023 1:57,12/6/2023 1:57,google_ads,holiday_special,416.96,4.17,2
u031563,12/6/2023 23:28,12/7/2023 0:21,12/7/2023 0:21,google_ads,retargeting,88.23,0.88,1
u031603,12/6/2023 20:14,12/6/2023 20:51,12/6/2023 20:51,instagram,summer_sale,257.74,2.57,2
u031646,12/6/2023 4:55,12/6/2023 5:46,12/6/2023 5:46,affiliate,retargeting,415.06,4.15,1
u032112,12/10/2023 21:49,12/10/2023 22:46,12/10/2023 22:46,twitter,summer_sale,101.32,1.01,4
u032120,12/10/2023 18:04,12/10/2023 18:51,12/10/2023 18:51,twitter,retargeting,219.18,2.19,2
u032129,12/10/2023 15:37,12/10/2023 16:22,12/10/2023 16:22,affiliate,retargeting,121.58,1.21,1
u032180,12/11/2023 19:14,12/11/2023 19:50,12/11/2023 19:50,facebook,summer_sale,17.07,0.17,3
u032497,12/13/2023 6:38,12/13/2023 7:32,12/13/2023 7:32,affiliate,new_user_promo,59.44,0.59,3
u032889,12/17/2023 15:19,12/17/2023 15:21,12/17/2023 15:21,google_ads,summer_sale,14.39,0.15,2
u032922,12/17/2023 8:20,12/17/2023 8:22,12/17/2023 8:22,facebook,retargeting,159.53,1.6,1
u032942,12/17/2023 7:35,12/17/2023 8:25,12/17/2023 8:25,instagram,retargeting,408.4,4.08,4
u033263,12/20/2023 3:33,12/20/2023 3:58,12/20/2023 3:58,facebook,new_user_promo,12.95,0.13,3
u033427,12/21/2023 17:18,12/21/2023 17:35,12/21/2023 17:35,instagram,summer_sale,121.7,1.22,3
u033684,12/23/2023 23:04,12/24/2023 0:01,12/24/2023 0:01,instagram,retargeting,88.73,0.89,2
u033812,12/25/2023 2:10,12/25/2023 2:18,12/25/2023 2:18,google_ads,new_user_promo,8.08,0.08,2
u033872,12/25/2023 12:55,12/25/2023 13:14,12/25/2023 13:14,facebook,retargeting,93,0.93,4
u034286,12/28/2023 20:51,12/28/2023 21:16,12/28/2023 21:16,facebook,retargeting,141.46,1.42,3
u034505,12/30/2023 6:16,12/30/2023 6:51,12/30/2023 6:51,google_ads,new_user_promo,1.98,0.02,1
u034531,12/30/2023 18:40,12/30/2023 18:57,12/30/2023 18:57,facebook,new_user_promo,4.41,0.04,2
u034610,12/31/2023 1:50,12/31/2023 2:01,12/31/2023 2:01,google_ads,new_user_promo,0,0,5
u000376,1/5/2023 15:54,1/5/2023 16:20,1/5/2023 16:20,facebook,retargeting,85.84,0.85,1
u000657,1/9/2023 10:51,1/9/2023 11:38,1/9/2023 11:38,google_ads,summer_sale,188.74,1.85,1
u000770,1/10/2023 22:56,1/10/2023 23:12,1/10/2023 23:12,facebook,new_user_promo,168.24,1.68,1
u000794,1/10/2023 20:02,1/10/2023 20:49,1/10/2023 20:49,instagram,new_user_promo,187.29,1.88,4
u000862,1/11/2023 10:03,1/11/2023 10:32,1/11/2023 10:32,facebook,new_user_promo,357.09,3.55,2
u000921,1/11/2023 3:07,1/11/2023 3:54,1/11/2023 3:54,affiliate,retargeting,169.85,1.71,5
u001295,1/16/2023 18:48,1/16/2023 19:05,1/16/2023 19:05,twitter,summer_sale,64.4,0.63,2
u001340,1/17/2023 8:28,1/17/2023 9:23,1/17/2023 9:23,google_ads,retargeting,120.6,1.2,2
u001341,1/17/2023 5:27,1/17/2023 6:19,1/17/2023 6:19,google_ads,retargeting,125.78,1.24,5
u001444,1/18/2023 16:22,1/18/2023 16:44,1/18/2023 16:44,facebook,summer_sale,35.04,0.34,1
u001505,1/19/2023 6:21,1/19/2023 6:21,1/19/2023 6:21,google_ads,holiday_special,1058.78,10.58,4
u001641,1/20/2023 13:56,1/20/2023 14:05,1/20/2023 14:05,instagram,retargeting,171.26,1.72,5
u001820,1/23/2023 20:24,1/23/2023 21:14,1/23/2023 21:14,google_ads,new_user_promo,200.92,1.97,1
u001944,1/24/2023 12:29,1/24/2023 12:49,1/24/2023 12:49,google_ads,retargeting,582.02,5.82,1
u002089,1/26/2023 20:15,1/26/2023 20:29,1/26/2023 20:29,google_ads,holiday_special,18.72,0.2,3
u002208,1/27/2023 22:22,1/27/2023 22:48,1/27/2023 22:48,facebook,brand_awareness,154.76,1.53,3
u002213,1/27/2023 12:43,1/27/2023 12:50,1/27/2023 12:50,facebook,retargeting,314.84,3.14,2
u002393,1/29/2023 5:59,1/29/2023 6:23,1/29/2023 6:23,affiliate,summer_sale,25.85,0.25,5
u002543,1/31/2023 10:20,1/31/2023 10:39,1/31/2023 10:39,instagram,retargeting,256.85,2.55,4
u002724,2/2/2023 21:51,2/2/2023 22:07,2/2/2023 22:07,instagram,holiday_special,249.39,2.48,1
u002854,2/4/2023 11:38,2/4/2023 12:01,2/4/2023 12:01,google_ads,retargeting,83.62,0.81,1
u003078,2/7/2023 11:44,2/7/2023 11:57,2/7/2023 11:57,google_ads,retargeting,657.29,6.59,2
u003170,2/8/2023 9:20,2/8/2023 10:13,2/8/2023 10:13,google_ads,retargeting,579.94,5.79,4
u003171,2/8/2023 8:59,2/8/2023 9:36,2/8/2023 9:36,google_ads,retargeting,67.23,0.67,4
u003215,2/8/2023 2:55,2/8/2023 3:08,2/8/2023 3:08,twitter,holiday_special,79.04,0.76,5
u003282,2/9/2023 6:06,2/9/2023 6:29,2/9/2023 6:29,instagram,new_user_promo,157.86,1.57,4
u003291,2/9/2023 23:52,2/10/2023 0:52,2/10/2023 0:52,instagram,retargeting,178.84,1.79,3
u003651,2/14/2023 2:21,2/14/2023 2:54,2/14/2023 2:54,google_ads,retargeting,265.84,2.64,1
u003875,2/16/2023 9:24,2/16/2023 10:15,2/16/2023 10:15,twitter,retargeting,120.94,1.19,4
u004151,2/20/2023 4:31,2/20/2023 4:44,2/20/2023 4:44,facebook,summer_sale,65.06,0.64,5
u004428,2/23/2023 3:08,2/23/2023 3:11,2/23/2023 3:11,facebook,retargeting,89.52,0.88,2
u004552,2/24/2023 14:10,2/24/2023 14:20,2/24/2023 14:20,affiliate,summer_sale,43.02,0.41,3
u004574,2/25/2023 5:57,2/25/2023 6:36,2/25/2023 6:36,google_ads,retargeting,302.69,3.03,4
u004614,2/25/2023 3:45,2/25/2023 4:05,2/25/2023 4:05,twitter,holiday_special,1039.46,10.38,1
u004698,2/26/2023 23:01,2/26/2023 23:24,2/26/2023 23:24,twitter,retargeting,999.39,10.01,3
u004843,2/28/2023 12:49,2/28/2023 12:54,2/28/2023 12:54,instagram,retargeting,99.26,0.97,2
u004939,3/1/2023 2:40,3/1/2023 3:07,3/1/2023 3:07,twitter,summer_sale,53.6,0.52,5
u005100,3/3/2023 15:43,3/3/2023 16:25,3/3/2023 16:25,instagram,retargeting,69.68,0.67,2
u005433,3/8/2023 4:28,3/8/2023 4:50,3/8/2023 4:50,google_ads,new_user_promo,73.36,0.72,3
u005620,3/10/2023 16:10,3/10/2023 16:31,3/10/2023 16:31,google_ads,summer_sale,273.24,2.73,2
u005807,3/12/2023 3:03,3/12/2023 3:12,3/12/2023 3:12,facebook,summer_sale,109.68,1.11,4
u006249,3/17/2023 0:15,3/17/2023 0:24,3/17/2023 0:24,google_ads,retargeting,244.03,2.42,5
u006418,3/19/2023 21:39,3/19/2023 21:48,3/19/2023 21:48,facebook,retargeting,483.19,4.82,2
u006427,3/19/2023 6:44,3/19/2023 6:59,3/19/2023 6:59,instagram,summer_sale,45.72,0.45,3
u006778,3/23/2023 16:44,3/23/2023 17:28,3/23/2023 17:28,instagram,holiday_special,19.49,0.19,1
u007512,4/1/2023 14:09,4/1/2023 14:52,4/1/2023 14:52,google_ads,retargeting,47.85,0.47,1
u007666,4/3/2023 16:51,4/3/2023 17:22,4/3/2023 17:22,facebook,new_user_promo,36.17,0.36,1
u007707,4/3/2023 12:35,4/3/2023 13:27,4/3/2023 13:27,twitter,summer_sale,262.59,2.61,5
u007918,4/6/2023 10:18,4/6/2023 10:56,4/6/2023 10:56,google_ads,new_user_promo,31.07,0.3,5
u007957,4/6/2023 17:40,4/6/2023 18:09,4/6/2023 18:09,facebook,retargeting,337.61,3.36,1
u008026,4/7/2023 0:18,4/7/2023 0:28,4/7/2023 0:28,google_ads,brand_awareness,30.16,0.28,3
u008348,4/11/2023 8:17,4/11/2023 9:08,4/11/2023 9:08,google_ads,summer_sale,758.29,7.58,2
u008483,4/12/2023 7:30,4/12/2023 8:13,4/12/2023 8:13,instagram,new_user_promo,168.3,1.67,5
u008724,4/15/2023 17:27,4/15/2023 18:18,4/15/2023 18:18,facebook,summer_sale,185.88,1.85,3
u008779,4/16/2023 22:06,4/16/2023 22:54,4/16/2023 22:54,google_ads,summer_sale,286.8,2.84,3
u009475,4/24/2023 12:06,4/24/2023 13:03,4/24/2023 13:03,instagram,retargeting,13.01,0.13,2
u009654,4/26/2023 1:36,4/26/2023 2:27,4/26/2023 2:27,facebook,retargeting,693.51,6.94,5
u009661,4/26/2023 5:39,4/26/2023 6:19,4/26/2023 6:19,instagram,summer_sale,122.06,1.2,4
u009697,4/27/2023 21:44,4/27/2023 21:51,4/27/2023 21:51,google_ads,new_user_promo,36.52,0.34,5
u009850,4/28/2023 23:58,4/29/2023 0:13,4/29/2023 0:13,instagram,retargeting,584.8,5.85,1
u010053,5/1/2023 23:45,5/2/2023 0:34,5/2/2023 0:34,google_ads,retargeting,164.26,1.63,3
u010780,5/9/2023 0:57,5/9/2023 1:56,5/9/2023 1:56,twitter,summer_sale,164.54,1.65,1
u010840,5/10/2023 2:16,5/10/2023 3:06,5/10/2023 3:06,facebook,retargeting,121.57,1.2,3
u011256,5/15/2023 18:30,5/15/2023 19:02,5/15/2023 19:02,instagram,summer_sale,107.41,1.06,4
u011359,5/16/2023 22:28,5/16/2023 22:53,5/16/2023 22:53,twitter,new_user_promo,77.69,0.76,2
u011479,5/18/2023 23:32,5/19/2023 0:06,5/19/2023 0:06,google_ads,summer_sale,189.65,1.9,3
u011912,5/23/2023 20:33,5/23/2023 21:27,5/23/2023 21:27,google_ads,holiday_special,70.42,0.68,4
u012073,5/24/2023 17:44,5/24/2023 18:18,5/24/2023 18:18,affiliate,new_user_promo,64.63,0.65,5
u012219,5/26/2023 4:06,5/26/2023 4:22,5/26/2023 4:22,facebook,retargeting,62.64,0.62,1
u012363,5/28/2023 16:56,5/28/2023 17:11,5/28/2023 17:11,facebook,brand_awareness,788.26,7.89,1
u012458,5/29/2023 23:24,5/29/2023 23:53,5/29/2023 23:53,instagram,retargeting,28.07,0.27,5
u012852,6/2/2023 11:08,6/2/2023 11:42,6/2/2023 11:42,instagram,summer_sale,385.22,3.86,5
u013509,6/8/2023 0:07,6/8/2023 0:19,6/8/2023 0:19,twitter,holiday_special,66.78,0.66,4
u013663,6/10/2023 15:02,6/10/2023 15:05,6/10/2023 15:05,facebook,summer_sale,108.27,1.07,5
u013717,6/11/2023 10:13,6/11/2023 11:12,6/11/2023 11:12,google_ads,summer_sale,644.88,6.44,4
u014090,6/14/2023 23:18,6/14/2023 23:42,6/14/2023 23:42,instagram,retargeting,238.23,2.36,2
u014260,6/16/2023 23:52,6/17/2023 0:31,6/17/2023 0:31,facebook,new_user_promo,21.14,0.18,2
u014325,6/16/2023 16:20,6/16/2023 17:15,6/16/2023 17:15,affiliate,brand_awareness,140.71,1.4,1
u014526,6/19/2023 3:32,6/19/2023 3:32,6/19/2023 3:32,google_ads,retargeting,300.03,2.97,2
u014600,6/19/2023 5:13,6/19/2023 6:09,6/19/2023 6:09,twitter,brand_awareness,31.07,0.31,2
u014759,6/21/2023 17:19,6/21/2023 18:02,6/21/2023 18:02,facebook,new_user_promo,41.77,0.41,4
u014998,6/23/2023 21:26,6/23/2023 22:06,6/23/2023 22:06,facebook,retargeting,574.3,5.7,2
u015887,7/2/2023 18:37,7/2/2023 19:05,7/2/2023 19:05,google_ads,retargeting,295.35,2.93,3
u016063,7/4/2023 13:52,7/4/2023 14:49,7/4/2023 14:49,google_ads,summer_sale,742.97,7.41,4
u016150,7/4/2023 18:08,7/4/2023 18:49,7/4/2023 18:49,twitter,retargeting,22.33,0.23,3
u016206,7/5/2023 17:54,7/5/2023 18:54,7/5/2023 18:54,google_ads,retargeting,1079.45,10.78,3
u016232,7/5/2023 13:44,7/5/2023 14:31,7/5/2023 14:31,facebook,retargeting,527.88,5.29,2
u016384,7/6/2023 11:50,7/6/2023 12:26,7/6/2023 12:26,twitter,retargeting,744.23,7.44,1
u016470,7/7/2023 18:31,7/7/2023 19:01,7/7/2023 19:01,instagram,retargeting,77.5,0.75,4
u016492,7/7/2023 18:28,7/7/2023 18:38,7/7/2023 18:38,affiliate,summer_sale,35.99,0.36,1
u016997,7/13/2023 1:00,7/13/2023 1:00,7/13/2023 1:00,google_ads,holiday_special,21.36,0.19,5
u017000,7/13/2023 22:16,7/13/2023 22:58,7/13/2023 22:58,google_ads,brand_awareness,372.48,3.72,5
u017079,7/13/2023 1:32,7/13/2023 1:41,7/13/2023 1:41,affiliate,summer_sale,166.25,1.65,5
u017269,7/15/2023 0:47,7/15/2023 1:25,7/15/2023 1:25,twitter,holiday_special,126.98,1.26,2
u017338,7/16/2023 16:57,7/16/2023 17:48,7/16/2023 17:48,instagram,summer_sale,75.1,0.76,1
u018198,7/25/2023 22:52,7/25/2023 23:22,7/25/2023 23:22,google_ads,summer_sale,150.73,1.52,3
u018238,7/25/2023 19:40,7/25/2023 20:15,7/25/2023 20:15,facebook,holiday_special,508.81,5.09,5
u018395,7/26/2023 6:56,7/26/2023 7:52,7/26/2023 7:52,twitter,retargeting,117.61,1.16,3
u018506,7/27/2023 11:59,7/27/2023 12:54,7/27/2023 12:54,twitter,retargeting,182.61,1.82,5
u018597,7/28/2023 12:15,7/28/2023 13:12,7/28/2023 13:12,instagram,retargeting,76.3,0.77,5
u018764,7/30/2023 13:53,7/30/2023 14:35,7/30/2023 14:35,facebook,retargeting,346.97,3.47,4
u018765,7/30/2023 2:31,7/30/2023 3:22,7/30/2023 3:22,facebook,retargeting,216.61,2.15,4
u018857,7/31/2023 3:44,7/31/2023 3:53,7/31/2023 3:53,facebook,brand_awareness,510.54,5.11,3
u018909,7/31/2023 15:11,7/31/2023 15:11,7/31/2023 15:11,affiliate,retargeting,283.86,2.83,5
u018999,8/1/2023 20:45,8/1/2023 20:47,8/1/2023 20:47,instagram,holiday_special,641.07,6.43,1
u019372,8/4/2023 2:10,8/4/2023 2:51,8/4/2023 2:51,affiliate,brand_awareness,49.3,0.51,4
u019761,8/9/2023 6:21,8/9/2023 6:50,8/9/2023 6:50,google_ads,summer_sale,181.69,1.84,4
u019957,8/10/2023 13:29,8/10/2023 13:43,8/10/2023 13:43,affiliate,holiday_special,93.6,0.92,2
u020115,8/12/2023 21:12,8/12/2023 21:35,8/12/2023 21:35,facebook,retargeting,920.43,9.22,1
u020587,8/17/2023 17:09,8/17/2023 17:55,8/17/2023 17:55,google_ads,holiday_special,487.22,4.88,1
u020623,8/17/2023 4:08,8/17/2023 4:56,8/17/2023 4:56,facebook,brand_awareness,636.89,6.36,3
u020734,8/18/2023 9:35,8/18/2023 10:23,8/18/2023 10:23,facebook,brand_awareness,144.58,1.46,5
u021311,8/24/2023 7:54,8/24/2023 8:06,8/24/2023 8:06,google_ads,new_user_promo,56.05,0.55,3
u021607,8/26/2023 22:00,8/26/2023 22:19,8/26/2023 22:19,affiliate,new_user_promo,94.81,0.94,1
u021801,8/28/2023 17:58,8/28/2023 18:30,8/28/2023 18:30,instagram,brand_awareness,22.27,0.23,4
u021814,8/28/2023 3:03,8/28/2023 3:35,8/28/2023 3:35,twitter,holiday_special,123.23,1.23,1
u022057,8/30/2023 22:10,8/30/2023 22:25,8/30/2023 22:25,affiliate,retargeting,171.6,1.72,2
u022166,8/31/2023 22:34,8/31/2023 22:42,8/31/2023 22:42,affiliate,retargeting,113.05,1.11,2
u022276,9/2/2023 7:35,9/2/2023 7:49,9/2/2023 7:49,facebook,new_user_promo,115.35,1.16,3
u022336,9/3/2023 3:31,9/3/2023 3:41,9/3/2023 3:41,google_ads,brand_awareness,52.81,0.53,3
u022400,9/4/2023 7:52,9/4/2023 7:52,9/4/2023 7:52,google_ads,summer_sale,385.44,3.84,3
u022445,9/4/2023 0:37,9/4/2023 1:18,9/4/2023 1:18,instagram,holiday_special,530.81,5.3,5
u022577,9/6/2023 8:48,9/6/2023 9:37,9/6/2023 9:37,google_ads,retargeting,41.33,0.42,4
u022797,9/8/2023 15:11,9/8/2023 16:01,9/8/2023 16:01,instagram,holiday_special,149.48,1.5,4
u023081,9/12/2023 0:08,9/12/2023 0:15,9/12/2023 0:15,google_ads,retargeting,144.6,1.46,3
u023324,9/14/2023 12:39,9/14/2023 13:02,9/14/2023 13:02,affiliate,retargeting,72.53,0.73,4
u023386,9/15/2023 22:31,9/15/2023 22:41,9/15/2023 22:41,instagram,new_user_promo,80.11,0.8,5
u023590,9/18/2023 14:59,9/18/2023 15:10,9/18/2023 15:10,google_ads,holiday_special,48.96,0.5,2
u023783,9/20/2023 16:00,9/20/2023 16:35,9/20/2023 16:35,facebook,new_user_promo,284.18,2.83,4
u023881,9/21/2023 9:16,9/21/2023 9:45,9/21/2023 9:45,instagram,new_user_promo,52.02,0.53,5
u023920,9/22/2023 9:07,9/22/2023 9:19,9/22/2023 9:19,google_ads,summer_sale,613.13,6.13,4
u024232,9/26/2023 23:04,9/26/2023 23:08,9/26/2023 23:08,google_ads,new_user_promo,756.65,7.57,3
u024246,9/26/2023 7:50,9/26/2023 8:48,9/26/2023 8:48,google_ads,holiday_special,264.26,2.64,5
u024329,9/27/2023 22:19,9/27/2023 22:21,9/27/2023 22:21,google_ads,holiday_special,309.28,3.09,1
u024968,10/4/2023 0:10,10/4/2023 1:04,10/4/2023 1:04,facebook,summer_sale,162.88,1.63,5
u025507,10/10/2023 7:14,10/10/2023 8:12,10/10/2023 8:12,instagram,retargeting,25.31,0.25,4
u025603,10/11/2023 16:45,10/11/2023 17:13,10/11/2023 17:13,twitter,summer_sale,71.06,0.72,5
u025935,10/16/2023 14:33,10/16/2023 15:18,10/16/2023 15:18,google_ads,new_user_promo,825.05,8.24,4
u026050,10/17/2023 4:51,10/17/2023 5:00,10/17/2023 5:00,google_ads,retargeting,350.52,3.51,1
u026082,10/17/2023 7:01,10/17/2023 7:16,10/17/2023 7:16,instagram,brand_awareness,36.95,0.37,4
